Price,Close,High,Low,Open,Volume,Returns,Volatility
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,
Date,,,,,,,
2022-08-25,167.22561645507812,167.3338027751895,165.57333266477946,165.99623327523008,51218200,1.4922821566157651,1.5597664040169767
2022-08-26,160.92132568359375,168.2287866440609,160.8623176958489,167.75670773498427,78961000,-3.7699312492460724,1.669097347162838
2022-08-29,158.71829223632812,160.2132113909233,157.18402441564837,158.4920749241394,73314000,-1.3690127383099382,1.6933413858932604
2022-08-30,156.28904724121094,159.87884055422813,155.11867191243329,159.45593989303725,77906200,-1.5305387683355987,1.7162143397508751
2022-08-31,154.6268768310547,157.9314589229971,154.54819451849457,157.66590799399623,87991100,-1.0635232855383148,1.4714357485894547
2022-09-01,155.3546905517578,155.8070951296429,152.11894582091065,154.05645479166745,74229900,0.4706903066394652,1.4804344432950607
2022-09-02,153.24017333984375,157.71513173322913,152.4140313307292,157.11519205841762,76957800,-1.3610900349414257,1.501772199221773
2022-09-06,151.9812469482422,154.4990209999667,151.15510515135455,153.88925181756636,73714800,-0.8215380889772361,1.50654399246315
2022-09-07,153.38766479492188,154.0859459351541,151.07641875135508,152.26646809885722,87449600,0.9253890693229128,1.5303691496776592
2022-09-08,151.9124298095703,153.7810862700933,150.1617743268103,152.0894537868935,84923800,-0.9617689840470178,1.376555921290346
2022-09-09,154.77444458007812,155.21703460078473,152.19766182830105,152.9057878528861,68028800,1.8839898579039893,1.4719305913102596
2022-09-12,160.7344512939453,161.5507634451195,156.67257987610813,156.9577901423654,104956000,3.8507692468465304,1.6604683739191035
2022-09-13,151.30264282226562,157.89213365235918,150.84039354694787,157.26269006575274,122656600,-5.867944548136195,2.066247745177785
2022-09-14,152.7483673095703,154.50885206267736,151.07640953249754,152.2369398106262,87965400,0.9555183309011728,2.0921231381336236
2022-09-15,149.85687255859375,152.67954626691656,148.88321078041434,152.09926605765543,90481100,-1.892979153823926,2.0865564935888528
2022-09-16,148.21441650390625,148.85370468985187,145.92284471335466,148.71601438946803,162278800,-1.0960165033774505,2.086220656390932
2022-09-19,151.9320526123047,152.01073491901784,146.64079879810572,146.84732672200167,81474200,2.5082823898581186,2.1947326945475614
2022-09-20,154.31214904785156,155.47269441025097,150.5551623818667,150.86987662798256,107689800,1.5665532023188877,2.1978637505005065
2022-09-21,151.18463134765625,156.12183853779936,151.06661536137307,154.74492033364538,101696800,-2.026747550010133,2.230982403363524
2022-09-22,150.2208251953125,151.92228765720114,148.42100605636222,149.86676216786128,86652500,-0.6375027301071534,2.227360732478731
2022-09-23,147.94888305664062,148.97173827223702,146.10973061112034,148.69635763891162,96029900,-1.51240158328112,2.1914066067476616
2022-09-26,148.28326416015625,151.23378336075643,147.17189712565283,147.19157145564952,93339400,0.22601123888688068,2.0644671884658186
2022-09-27,149.25692749023438,152.16811306913462,147.47678328794686,150.22077457787657,84442700,0.6566238850977069,2.06347841073812
2022-09-28,147.36859130859375,148.15539940831013,142.45105944426174,145.20488028971093,146691400,-1.2651581493690944,2.0558964072962307
2022-09-29,140.1300048828125,144.30007793360352,138.35969014393336,143.69030869298015,128138200,-4.91189225703017,2.299431207813836
2022-09-30,135.92056274414062,140.73975244416383,135.7238644926756,138.9497638394686,124925300,-3.0039548933093463,2.355547936652823
2022-10-03,140.10047912597656,140.71026327900083,135.4189942166646,135.93042173003832,114311700,3.075264181847359,2.489096184504507
2022-10-04,143.69027709960938,143.80829305388013,141.8806140938045,142.63791815031084,87830100,2.562302424679719,2.5737509511914785
2022-10-05,143.98533630371094,144.94918341662517,140.65125008419213,141.69377951288206,79471000,0.20534388968922457,2.56147606510826
2022-10-06,143.03131103515625,145.1065098853438,142.82478312042986,143.40504822367146,68402200,-0.6625850194511118,2.5581827847607133
2022-10-07,137.7794189453125,140.73978304959337,137.1499753994762,140.18900681575843,85925600,-3.6718478295656998,2.6131116857630974
2022-10-10,138.1039581298828,139.54971364677584,136.2844804095271,138.1039581298828,74899000,0.2355498281634727,2.4100269333301068
2022-10-11,136.68771362304688,139.01863396780078,135.94025417061508,137.59253769929057,77033700,-1.0254916122708124,2.0882150383808273
2022-10-12,136.0582733154297,138.04496046792565,135.88124936484056,136.8352517842159,70433700,-0.4604951615132302,2.060599165116532
2022-10-13,140.63160705566406,141.22170198168052,132.1537703856876,132.76355465182596,113224000,3.3613051443272646,2.2107221330035123
2022-10-14,136.09765625,142.13638653487928,135.91078758368462,141.9298435333937,88598000,-3.2239913207202875,2.3007370474033344
2022-10-17,140.06114196777344,140.5430504714938,137.95643899314493,138.743247069302,85250900,2.912236571137461,2.329211173756413
2022-10-18,141.37905883789062,144.2804000004446,138.2908490399077,143.0903655439518,99136600,0.940958249805246,2.305776580130885
2022-10-19,141.4872283935547,142.5592467457927,139.1661527370201,139.35302135031444,61758300,0.07651030962660954,2.2759926690496246
2022-10-20,141.02496337890625,143.4837290525793,140.29716333693773,140.66107086147935,64522000,-0.326718545480742,2.274671933908493
2022-10-21,144.84100341796875,145.41143897685419,140.29719327846567,140.51356590449524,86548600,2.7059323027863957,2.3497523619504115
2022-10-24,146.98501586914062,147.75214959476102,143.59192208164805,144.7622969983835,75981900,1.4802524151154017,2.3749430503215967
2022-10-25,149.82736206054688,149.97489702549265,146.89651717711538,147.61447265041116,74732300,1.9337659519911732,2.4109059334331984
2022-10-26,146.8866729736328,149.4831290241877,145.5982671053076,148.47011872840665,88194300,-1.9627183222552524,2.4358028062654427
2022-10-27,142.4117431640625,146.5916457586151,141.75279561471663,145.62781359762897,109180200,-3.046518597622261,2.2672202093006564
2022-10-28,153.1713104248047,154.90227649289278,145.3819406077306,145.75566287950778,164762400,7.555252833572057,2.6943010056827146
2022-10-31,150.81088256835938,151.69604741946125,149.41430514421359,150.6338586024099,97943200,-1.541037841811832,2.6717248796850854
2022-11-01,148.16526794433594,152.88610277414685,146.67034867047332,152.52221012298716,80379300,-1.7542597582931307,2.662394377883679
2022-11-02,142.63795471191406,149.66019092618583,142.60845071578376,146.49329861316923,93604600,-3.7305053398198784,2.8026973010156095
2022-11-03,136.5894012451172,140.444745311601,136.46154058499346,139.71694502591794,97918500,-4.240493688382685,2.9564976865826886
2022-11-04,136.32339477539062,140.5496299805745,132.38284296255216,139.97824816387146,140814800,-0.1947489829384308,2.84089302875453
2022-11-07,136.85537719726562,137.08195474161485,133.65367850914586,135.0722797176196,83374600,0.39023560317839046,2.841822208097637
2022-11-08,137.42674255371094,139.3280515614897,135.44662070693448,138.32322168629616,89908500,0.41749573027134446,2.8329210892350756
2022-11-09,132.8655548095703,136.49087039963513,132.58971737719733,136.44161049413725,74917800,-3.3189957495776023,2.9312110918767575
2022-11-10,144.68722534179688,144.68722534179688,137.42676248525757,139.14090816003963,118854000,8.897468233335548,3.482656815563911
2022-11-11,147.4751434326172,147.78053378231226,142.22435652176193,143.65281852957958,93979700,1.9268584937159217,3.405848090678289
2022-11-14,146.07623291015625,148.04650852538037,145.238859760882,146.75598040253018,73374100,-0.9485737663310734,3.3685154790166116
2022-11-15,147.81008911132812,151.3073317859871,146.35208917690562,149.9576976256643,89868300,1.1869529810768498,3.371568947936563
2022-11-16,146.5786590576172,147.642609775535,145.100952232511,146.91361736230309,64218300,-0.8331163732561264,3.380515211088404
2022-11-17,148.47998046875,149.2286798359038,143.97789320265173,144.25373060276158,80389400,1.2971338551988287,3.385941033158825
2022-11-18,149.04151916503906,150.4305673318375,147.74114484123723,150.0463641188946,74829600,0.3781915208476594,3.3389670674923972
2022-11-21,145.81027221679688,148.1351985339266,145.52458880647748,147.928327968664,58724100,-2.1680179901173102,3.364592111527793
2022-11-22,147.94802856445312,148.1844671134609,144.7463298277078,145.92850754073268,51804100,1.4661219097634959,3.3521373964810453
2022-11-23,148.82479858398438,149.57349802080938,147.1204990929822,147.22886486968167,58301400,0.5926202789172663,3.3224054346634437
2022-11-25,145.90879821777344,146.66735873059727,144.93350612985708,146.1058228227629,35195900,-1.9593511255890483,3.2765059200918922
2022-11-28,142.0765838623047,144.46061568789466,141.24907166473017,142.98290889279264,69246000,-2.6264450137880258,2.8292523359942026
2022-11-29,139.07192993164062,142.65783165746328,138.2641245866872,142.14555568748492,83763800,-2.1148129051132503,2.8449573897647538
2022-11-30,145.82997131347656,146.50971891238402,138.4611435666205,139.29850181511986,111380900,4.859385632426183,3.0520311180523896
2022-12-01,146.10580444335938,146.9136247638141,144.43107296360157,146.00729966926298,71250400,0.18914707820238963,2.9255421497314344
2022-12-02,145.6132354736328,145.80041408602733,143.48533393064037,143.79073931676461,65447400,-0.33713169138157584,2.7409110400385157
2022-12-05,144.45079040527344,148.6770258303521,143.60357112015112,145.57384712908555,68826400,-0.7983100331355963,2.750588303214244
2022-12-06,140.78607177734375,145.11082689130228,139.81077976944414,144.8842493657544,64727200,-2.537001436716191,2.8238311493398736
2022-12-07,138.8453369140625,141.23921477643742,137.91930489039092,140.07675927915528,69721100,-1.3784991929816526,2.844312923831448
2022-12-08,140.5299072265625,141.38698737134578,139.00295559622268,140.24422386630843,62128300,1.2132710755296428,2.7370515437700895
2022-12-09,140.04721069335938,143.40653461732074,138.80592729031733,140.22452830407295,76097000,-0.3434831366001867,1.847446263024607
2022-12-12,142.3425750732422,142.352421040337,138.96354439037955,140.5791698825673,70462700,1.6389932855632727,1.8314931793737992
2022-12-13,143.3080291748047,147.7411502710795,142.0963136174533,147.27813419846305,93886200,0.6782609497304248,1.830806708261659
2022-12-14,141.08157348632812,144.4802954691678,139.06203823994258,143.18976751605544,82291200,-1.5536154542749148,1.833563100289297
2022-12-15,134.47137451171875,139.69261037462115,134.00835831999615,139.01286255987873,98931900,-4.685373724762121,2.0865884566966146
2022-12-16,132.51092529296875,135.60425843945495,131.7425187492694,134.65853424660116,160156900,-1.4578933441177444,2.0587489267176986
2022-12-19,130.40272521972656,133.19066784085936,129.36834224245627,133.1020090197244,79592600,-1.5909632119624595,2.059250253717912
2022-12-20,130.33375549316406,131.26963355148135,127.9595693949815,129.43727633927585,77432800,-0.0528897892634439,2.0310719659309653
2022-12-21,133.43692016601562,134.77670825725167,130.77705094971176,131.00362844860888,85928000,2.380937049737919,2.0881259711756726
2022-12-22,130.26480102539062,132.56017450128888,128.3634917913713,132.35330392731453,77852100,-2.3772424728316643,2.1122331509532626
2022-12-23,129.90029907226562,130.4519739547497,127.71329147955147,128.974266934376,63814900,-0.2798161516048836,2.090403592225498
2022-12-27,128.09750366210938,129.45699902617415,126.80697517918489,129.42744608626094,69007800,-1.3878300689310397,2.043746188402488
2022-12-28,124.16679382324219,129.08263031505834,123.99932216789122,127.7428420402377,85438400,-3.0685296172792365,2.0939955242861084
2022-12-29,127.6837387084961,128.5408039711882,125.8316819463041,126.08781241864538,75703700,2.8324359331211024,1.8539872386039842
2022-12-30,127.99899291992188,128.0186998919332,125.53615505504578,126.50159375139556,77034200,0.24690239698064165,1.8554006009185904
2023-01-03,123.21121978759766,128.95456910153305,122.32459400935494,128.34378830008248,112117500,-3.740477189003766,1.9779061749401423
2023-01-04,124.4820327758789,126.74785308207225,123.22105739420844,125.00415469022626,89113600,1.0314101187148372,2.020481817009985
2023-01-05,123.16194152832031,125.87107085400619,122.90581107632524,125.24058317585433,80962700,-1.0604672964614315,1.977167587272485
2023-01-06,127.693603515625,128.35364427912103,123.03390422681609,124.1372616720093,87754700,3.679433704171231,2.190721655051878
2023-01-09,128.2156982421875,131.4272575812406,127.95956778658704,128.530949601707,70790800,0.4088652150055605,2.1668983705128833
2023-01-10,128.78709411621094,129.30921608440133,126.21588318349379,128.32407802637962,63896200,0.44565203938142783,2.1758200431315955
2023-01-11,131.5060577392578,131.52574967331964,128.52109123972087,129.29934353146365,69458900,2.111208146829857,2.201471302870334
2023-01-12,131.42726135253906,132.26461961526783,129.48653833184324,131.89027740511193,71379600,-0.05991844639962052,2.189089500422426
2023-01-13,132.7571563720703,132.91478201808263,129.70323839862846,130.06773455202415,57809700,1.011886731751921,2.1936434429039915
2023-01-17,133.91964721679688,135.24957434953774,132.1365500404185,132.82614355724837,63646600,0.8756521128461925,1.9442001342318387
2023-01-18,133.2005157470703,136.5499789381121,133.02318309021993,134.78658853017248,69672800,-0.5369872790677133,1.918656656610121
2023-01-19,133.25961303710938,134.22504400705918,131.78190613060963,132.08729648616435,58280400,0.044367163075609284,1.879789463877547
2023-01-20,135.82093811035156,135.96871779350207,132.225191300495,133.26943492058444,80223600,1.9220565142485713,1.9213536878166093
2023-01-23,139.01283264160156,141.18999437445396,135.85053284595898,136.06726442233395,81760300,2.3500754564488746,1.9195417523898177
2023-01-24,140.41171264648438,141.03235437334166,138.21485919822922,138.22470516633354,66435100,1.0062955903426207,1.8251442047382234
2023-01-25,139.7516632080078,140.3131839948148,136.7469896041819,138.7960782416761,65799300,-0.4700814668776032,1.8293191909190676
2023-01-26,141.82046508789062,142.10614847767724,139.79106829556534,141.0421976938989,54105100,1.480341508926153,1.7953733126840203
2023-01-27,143.76116943359375,145.04185173584784,140.95353538112576,141.03234821855804,70555800,1.3684233403834956,1.5903165980721492
2023-01-30,140.87472534179688,143.38683009380475,140.7269606636837,142.8056023172103,64015300,-2.0078051000622876,1.6242401678484504
2023-01-31,142.14553833007812,142.19479823056315,140.1654165994733,140.57917270592753,65874500,0.9020872872674168,1.625360190173983
2023-02-01,143.2686004638672,144.43107102589934,139.2196980441436,141.83030751885846,77663600,0.7900790605056995,1.275788397583573
2023-02-02,148.57850646972656,148.9331416858034,145.96788199485025,146.68702845858084,118339000,3.706259423675018,1.4354416634534781
2023-02-03,152.2038116455078,155.04101372137666,145.6329433931969,145.82996797468513,154357300,2.4399930123943703,1.3969186231777848
2023-02-06,149.4749755859375,150.82462478693864,148.53909754834626,150.30250288074524,69858300,-1.7928828654606543,1.395538776370757
2023-02-07,152.35157775878906,152.9229595728958,148.4011799958932,148.4011799958932,83322600,1.924470742728257,1.414219291352222
2023-02-08,149.6621551513672,152.28262569889247,148.9233016908853,151.5930321421785,64120100,-1.7652738796574252,1.5311687135117777
2023-02-09,148.62779235839844,152.0363770741855,148.18448318394462,151.49454806895722,56007100,-0.6911318308376657,1.529715010524863
2023-02-10,148.99278259277344,149.31837621477257,147.22670027885587,147.463499746208,57450700,0.2455733403446292,1.5240317243974781
2023-02-13,151.7948760986328,152.19938787253557,148.90400724096855,148.93360529625505,62199000,1.8806907670944284,1.5473875907400743
2023-02-14,151.15357971191406,151.7159729836762,148.84484061249728,150.08800434565288,61707600,-0.42247564819121175,1.5660215707934804
2023-02-15,153.255126953125,153.4228543120151,150.83785669682248,151.06478017591323,65573800,1.3903390480174638,1.550383951716915
2023-02-16,151.65675354003906,154.24175084931028,151.3015618059057,151.45941308943844,68167900,-1.0429493909034582,1.5936022540015071
2023-02-17,150.5122528076172,150.95623873407766,148.83496427712012,150.314927401964,59144100,-0.7546651934097426,1.5944940442038356
2023-02-21,146.4966278076172,149.27896600318738,146.42757068306315,148.1936535747809,58867200,-2.6679721584745075,1.6847566372100287
2023-02-22,146.9208984375,147.9469997349945,145.19427453082793,146.88142431742384,51011300,0.28961119189718776,1.6760042762162766
2023-02-23,147.40432739257812,148.33177339849212,145.27319184522457,148.08511286734324,48394200,0.3290402932594194,1.6676865284261446
2023-02-24,144.75027465820312,145.22385866894857,143.77349352201168,145.1449254913303,55469600,-1.8005256570972517,1.7043678671974096
2023-02-27,145.944091796875,147.17739437262094,145.48036882399748,145.736905394929,44998500,0.8247425723307389,1.6875947885694553
2023-02-28,145.44091796875,147.08860849628215,144.86866373473268,145.08572620470352,50547000,-0.34477163270529854,1.618402302451625
2023-03-01,143.36895751953125,145.26330849706878,143.0729618860178,144.86865768902635,55479000,-1.4246062787254599,1.6465402122633181
2023-03-02,143.96096801757812,144.7502847940671,141.97780754659183,142.4514066454644,52238100,0.41292795057550347,1.639832607536603
2023-03-03,149.0125732421875,149.09150642636217,145.36200004016092,146.06250758539213,70732300,3.5090103200699163,1.617036651054695
2023-03-06,151.77516174316406,154.21216902598104,151.41010897005816,151.7356876269036,87558000,1.8539297999280668,1.5757914748499227
2023-03-07,149.57493591308594,151.9724687898397,149.11121296034582,151.64687511738626,56182000,-1.4496613311480888,1.5570225629798613
2023-03-08,150.82797241210938,151.41996369175047,149.80187125635692,150.768776295138,47204800,0.8377315967907473,1.5049641169119916
2023-03-09,148.5784149169922,152.47564779944702,148.22322319539091,151.50874285646216,53833600,-1.49147234371797,1.4896063529967385
2023-03-10,146.51637268066406,148.92378215572674,145.63826168901898,148.2035375357173,68572400,-1.3878477822502955,1.5139319232851174
2023-03-13,148.4600372314453,151.09436981836478,145.72703441304543,145.83556564568843,84457100,1.3265852240401221,1.544430824981322
2023-03-14,150.55169677734375,151.35087437586574,148.09496787151124,149.25919818665145,73695900,1.4089040962838917,1.5174546761048482
2023-03-15,150.9463653564453,151.20288685726504,147.9173671829065,149.1704067412566,77167900,0.2621482105812811,1.5158611512450286
2023-03-16,153.76820373535156,154.37005612199135,149.61443315625291,150.1274913518228,76161100,1.86943115340521,1.5424734520031196
2023-03-17,152.92953491210938,154.64629769155513,152.21915135199143,153.99511025228628,98944600,-0.5454110816600299,1.5282389843418451
2023-03-20,155.2974395751953,155.71184244967856,152.0908531826233,152.99857704057916,73641400,1.5483632147621496,1.5507897100295094
2023-03-21,157.15234375,157.2707359778321,154.44893912645242,155.21853377224946,73938300,1.1944203200507708,1.4134478524237561
2023-03-22,155.72169494628906,159.97411918282307,155.70195789263863,157.17205976289748,75701800,-0.9103579174020049,1.4418268030611263
2023-03-23,156.80702209472656,159.39203464017027,155.57371946683134,156.70836691747317,67622100,0.6969659229639324,1.4445462847982204
2023-03-24,158.10939025878906,158.1981844310787,155.74145533462084,156.73795839634036,59196500,0.8305547459958484,1.358559049822192
2023-03-27,156.1656951904297,158.62243920020293,155.76116835559435,157.80352453027854,52390300,-1.229335629704209,1.4056498690575112
2023-03-28,155.5441131591797,156.3729039229444,153.8964227422894,155.85984584155918,45992200,-0.3980272559168885,1.4070817475964101
2023-03-29,158.62245178222656,158.8987103608656,157.22142183199622,157.241143834068,51305700,1.9790775494644253,1.3873924893652576
2023-03-30,160.19119262695312,160.29972384705454,159.11575648092384,159.3722779761809,49501700,0.9889778067989408,1.391116776108425
2023-03-31,162.697265625,162.79593585053084,159.74721557415742,160.270134648553,68749800,1.5644262065536374,1.23186945443405
2023-04-03,163.9503173828125,164.06870961825848,162.02636828199599,162.07570339841976,56976200,0.770173827445042,1.1898656981975182
2023-04-04,163.4175262451172,164.6113546852389,162.90446816785285,164.37457023031905,46278300,-0.32497109258488033,1.1228729003611757
2023-04-05,161.57252502441406,162.84530192290984,159.6387146980463,162.53944524256352,51511700,-1.1290106166065184,1.172124969504686
2023-04-06,162.4604949951172,162.75649064193277,159.83602334429725,160.26027222926052,45390100,0.5495798066960544,1.0891658609055666
2023-04-10,159.86561584472656,159.86561584472656,157.94166678976978,159.26376357061562,47716900,-1.5972370085839072,1.1086269249867422
2023-04-11,158.65206909179688,160.1912285181147,158.3659344224378,160.18136751588224,47644200,-0.7591042930134351,1.1191598639506202
2023-04-12,157.96139526367188,159.8952052146149,157.64566258721274,159.0664295213536,50133100,-0.4353386829927697,1.1021695673664236
2023-04-13,163.3484649658203,163.58526449148977,159.26376724154565,159.47096870837692,68445600,3.4103710550012822,1.3098115356027473
2023-04-14,163.00315856933594,164.0983319737809,161.63172656331614,162.39143019016473,49386500,-0.21139249551970218,1.2692705008327847
2023-04-17,163.02285766601562,163.18072400329442,161.83889024634973,162.88472838463733,41516200,0.012085101204539761,1.2557854553310994
2023-04-18,164.24632263183594,165.17376867697192,163.43726882906975,163.8812698478859,49923000,0.7504867620016897,1.2273107776741727
2023-04-19,165.39085388183594,165.91377309743532,163.32876002913073,163.5852966627984,47720200,0.6968382802490458,1.2129202204020664
2023-04-20,164.4239044189453,165.62760901810955,163.34846811386117,163.87138723669895,52456400,-0.5846450636148637,1.1984405058367433
2023-04-21,162.81568908691406,164.226580111448,162.29276996055185,162.84528714652217,58337300,-0.9780909519905179,1.2259111369755702
2023-04-24,163.12152099609375,163.3879185471219,161.70075413055952,162.79592733482866,41949600,0.1878393359355135,1.2167713903469253
2023-04-25,161.5823974609375,164.08846202710322,161.54292334211996,162.98342757965568,48714100,-0.9435441294058933,1.2011354285641598
2023-04-26,161.57252502441406,163.07222541881754,160.62535692108122,160.8818784792827,45498800,-0.006109846541813013,1.1944313785927938
2023-04-27,166.16038513183594,166.30837541189834,162.98339664348885,162.98339664348885,64902300,2.839505111855267,1.274788748827481
2023-04-28,167.41343688964844,167.58117930762924,165.63749302008387,166.23934534853646,55275900,0.7541218424706342,1.2685934208966119
2023-05-01,167.3246307373047,168.17314354860417,166.387323749872,167.0187740939811,52472900,-0.053046012311597224,1.229898688114541
2023-05-02,166.2886505126953,168.07448533412125,165.30200842691818,167.81794875664258,48425700,-0.6191438881678057,1.2321070520913184
2023-05-03,165.21319580078125,168.6368446604595,164.92707625204469,167.23581486172367,65136000,-0.6467396954622284,1.2397225322339365
2023-05-04,163.5753631591797,164.80866560341155,162.11513728059836,162.68739142131733,81235400,-0.9913449308108002,1.2331270540730677
2023-05-05,171.25144958496094,171.97169398927426,168.4789730739112,168.69603550616367,113453200,4.692691049269704,1.6089024024715783
2023-05-08,171.18240356445312,171.5277343198539,169.8109716539451,170.1760244116815,55962800,-0.04031850280692417,1.5500915528434844
2023-05-09,169.47552490234375,171.22187065365208,169.3077975448434,170.73842563937583,45326900,-0.9971110502994596,1.5599670040000717
2023-05-10,171.24159240722656,171.70531537679722,169.60376298512443,170.70881232248743,53724500,1.0420782032688702,1.5562029791726537
2023-05-11,171.42906188964844,172.25783762602444,169.87016559220018,171.5277321199156,49514700,0.10947660541258397,1.3878169978639787
2023-05-12,170.50033569335938,171.97245613352067,168.94915782664347,171.5377307421917,45533100,-0.5417553978606549,1.3955506635876924
2023-05-15,170.00633239746094,171.13265951386708,169.41352230428424,171.0832561601379,37266700,-0.2897374330024127,1.3997042930868357
2023-05-16,170.00633239746094,171.0634918034888,169.73956634795272,169.92729004665156,42110300,0.0,1.394758990662757
2023-05-17,170.61892700195312,170.85603902755463,168.37614694646877,169.65068438723694,57951600,0.3603363450368269,1.3902381439143878
2023-05-18,172.95059204101562,173.13831574371522,170.51021405749552,170.92517510124802,65496700,1.3665922532942743,1.403286563047476
2023-05-19,173.05929565429688,174.2745399441767,172.84193292592303,174.2745399441767,55809500,0.06285240888650456,1.373855757355144
2023-05-22,172.11077880859375,172.61467191708667,171.36977372037438,171.89341610998645,43570900,-0.5480877765721925,1.3872123012589408
2023-05-23,169.50244140625,171.300620989034,169.22580071286586,171.05361929309908,50747300,-1.5154991572285614,1.4192359489011388
2023-05-24,169.7790985107422,170.35214430979713,168.4749372695529,169.03809335131075,45143500,0.1632171797626869,1.4181390319552225
2023-05-25,170.91531372070312,171.814388514026,169.63090177565675,170.3422679275043,56058300,0.6692315013612005,1.2871449613639823
2023-05-26,173.32603454589844,173.6619683326656,171.03386649216068,171.24135456411133,54835000,1.4104767868458712,1.311524936811696
2023-05-30,175.17361450195312,176.84334846181008,174.45237373510062,174.8376957969301,55964400,1.0659563988152154,1.3247846310076388
2023-05-31,175.1242218017578,177.19904230758075,174.64009299685546,175.20326416230037,99625300,-0.028196426919513407,1.3111894873710812
2023-06-01,177.93014526367188,177.95978426232014,174.8080400825605,175.56880955803746,68901800,1.6022474978306445,1.325047801115185
2023-06-02,178.7798309326172,179.5998784017098,177.11009699591673,178.8588732872537,61996900,0.47753890589263825,1.28516516399474
2023-06-05,177.42625427246094,182.7318457046313,175.90471543246178,180.43967788018574,121946500,-0.7571193311321722,0.8393861039862022
2023-06-06,177.0607147216797,177.95978950011875,175.30204865399,177.81159450251565,64848400,-0.20602337138895255,0.8424936141341071
2023-06-07,175.68739318847656,179.03673595726826,175.19338974130497,176.2999526387169,61944600,-0.7756218172742857,0.8276372361515887
2023-06-08,178.4044189453125,178.6711699623807,175.33171678380066,175.76642717021195,50214900,1.546511509747961,0.8621487363838694
2023-06-09,178.78970336914062,180.04446105377914,178.46365934119785,179.3232203666376,48900000,0.21596125595197968,0.8618329914219617
2023-06-12,181.58575439453125,181.68456110008822,178.7995831921066,179.09598823299092,54274900,1.5638769865945257,0.8927166939631316
2023-06-13,181.11155700683594,181.94147925145757,180.2519957588914,180.6076788745564,54929100,-0.26114239482961654,0.8917123964913065
2023-06-14,181.74386596679688,182.17859141427,179.8370198890403,181.17082015656314,57462900,0.3491267870537218,0.8885163622987973
2023-06-15,183.7791748046875,184.28306801815378,181.57592343794417,181.75377253557645,65433200,1.119877596453489,0.9055845426736938
2023-06-16,182.70220947265625,184.74739071591918,182.06001110467366,184.4904993080967,101256200,-0.586010538558468,0.8984047040422596
2023-06-20,182.7911376953125,183.86807659469073,182.19834264439277,182.19834264439277,49799100,0.048673862737036444,0.8985893676017538
2023-06-21,181.75375366210938,183.18636063386023,180.40017397466633,182.68246747271866,49515700,-0.5675242499624367,0.8995395256682236
2023-06-22,184.75726318359375,184.8066665365007,181.46719888037438,181.53636658960147,51245300,1.6525158138236185,0.8445751753755252
2023-06-23,184.44110107421875,185.31055187722217,182.79113153727351,183.3246636484937,53117000,-0.17112296638689406,0.8535032076614973
2023-06-26,183.04800415039062,185.79466154962324,183.00847544024853,184.58929217864656,48088700,-0.7553072041505238,0.8901291797923759
2023-06-27,185.80453491210938,186.1305789275048,183.44319953617173,183.66056221310203,50730800,1.5059059368131678,0.8963625068715402
2023-06-28,186.98028564453125,187.6224840299043,185.3500804657921,185.67610944091012,51216800,0.6327890398251323,0.8833423834135586
2023-06-29,187.3162078857422,187.79046201011187,186.67400948819943,186.81232983886036,46347300,0.17965650231681618,0.880118870689986
2023-06-30,191.64370727539062,192.14758538728958,188.9662018357955,189.33177465497502,85213200,2.3102642523534778,0.9453524777415728
2023-07-03,190.15179443359375,191.55476227365418,189.46017761633829,191.4559555638213,31458200,-0.7784825617326518,0.9793695662825025
2023-07-05,189.03533935546875,190.66554451499093,188.33384790710164,189.27246641036476,46920300,-0.5871388600094951,0.9702865676181691
2023-07-06,189.5095977783203,189.71708585705593,186.93089921117289,187.56322301313529,45094300,0.2508834720897024,0.9625520354604188
2023-07-07,188.3931121826172,190.35925096234297,187.9584018939785,189.11436793531539,46815000,-0.5891446178937776,0.9519739559362492
2023-07-10,186.34799194335938,187.71144636227646,184.7968137913114,186.9901904322695,59922200,-1.0855599844199149,0.9603381454621485
2023-07-11,185.82435607910156,187.0297258103105,184.36210995834276,186.89140543504672,46638100,-0.28099893044030155,0.9669203186552437
2023-07-12,187.4940643310547,189.4009103170613,186.20965240962747,187.40513225686783,60750200,0.898541120864893,0.9281044024251207
2023-07-13,188.25482177734375,188.897035286273,187.5039419858172,188.2153081360164,41342300,0.40575014947983323,0.9239859509557133
2023-07-14,188.4030303955078,188.88714410801785,187.35574553686786,187.94854060692288,41616200,0.07872766113761198,0.9236308210297338
2023-07-17,191.66343688964844,191.9894809296959,189.50957431242833,189.59849130268125,50520200,1.7305488596951912,0.965345433909153
2023-07-18,191.4065399169922,191.9993499863452,190.11225351055063,191.03110761046918,48288200,-0.13403546175797532,0.9507962317205069
2023-07-19,192.76014709472656,195.8525983579603,190.3395181934612,190.78413334726974,80507300,0.7071896176177761,0.9553136706094403
2023-07-20,190.81375122070312,194.1136901954007,190.19130213491889,192.7502360363635,59581200,-1.00975014978949,0.9805086829281355
2023-07-21,189.63803100585938,192.63169045749675,188.93653953192955,191.77212935032986,71951700,-0.6161611557459867,0.9398654094968367
2023-07-24,190.43833923339844,192.57243785933966,189.94433575938186,191.09042743728986,45377800,0.4220188446875106,0.9390676246136437
