Price,Close,Volume,Returns,Volatility
Ticker,AAPL,AAPL,,
Date,,,,
2021-08-06,142.92872619628906,54126800,-0.4766972844744699,1.284354433868323
2021-08-09,142.8798065185547,48908700,-0.034226624021815866,1.2797943895526778
2021-08-10,142.40057373046875,69023100,-0.3354097403706291,1.2712173950431351
2021-08-11,142.65487670898438,48493500,0.17858283281706466,1.1410980275139566
2021-08-12,145.61830139160156,72282600,2.077338504636317,1.236048975616634
2021-08-13,145.82371520996094,59375000,0.14106318807205476,1.1889587759418816
2021-08-16,147.7992706298828,103296000,1.3547559236694928,1.0201784233690196
2021-08-17,146.88970947265625,92229700,-0.6154030079784878,0.8847133517061644
2021-08-18,143.14390563964844,86326000,-2.5500791351929952,1.0638853627217082
2021-08-19,143.47645568847656,86960300,0.2323186916984632,1.0430782988819163
2021-08-20,144.93373107910156,60549600,1.0156895663697707,1.0328356908091638
2021-08-23,146.42031860351562,60131800,1.0257015488014387,1.056540583299325
2021-08-24,146.3322296142578,48606400,-0.060161724887608514,0.9943238221206222
2021-08-25,145.09996032714844,58991300,-0.8421038142846116,0.9711009324079023
2021-08-26,144.29795837402344,48597200,-0.5527237576886779,0.9793059787324422
2021-08-27,145.33470153808594,55802400,0.7184738964741477,0.9897315388564708
2021-08-30,149.75534057617188,90956700,3.0416954734843404,1.1828550681449426
2021-08-31,148.49366760253906,86453100,-0.8424894690090001,1.183355504237601
2021-09-01,149.1587371826172,80313700,0.44787740165341816,1.1802190797463856
2021-09-02,150.273681640625,71115500,0.7474885340727822,1.1860361055651225
2021-09-03,150.90940856933594,57808700,0.4230460861611496,1.174686289872679
2021-09-07,153.24688720703125,82278300,1.5489283669290588,1.2054375474846015
2021-09-08,151.70159912109375,74420200,-1.0083650729230564,1.234837360391876
2021-09-09,150.68447875976562,57305700,-0.6704743834085924,1.2545405911797585
2021-09-10,145.69654846191406,140893200,-3.3101818706913755,1.4166088492639528
2021-09-13,146.2637939453125,102404300,0.3893335081625038,1.4188829525979847
2021-09-14,144.86521911621094,109296300,-0.9562002949441317,1.3988206112014119
2021-09-15,145.75523376464844,83281300,0.6143742810505337,1.4015767093697387
2021-09-16,145.52049255371094,68034100,-0.1610516513709137,1.2711790857737886
2021-09-17,142.8505401611328,129868800,-1.8347604146492724,1.3411126426121038
2021-09-20,139.799072265625,123478900,-2.1361262562016314,1.3978175516074864
2021-09-21,140.2782440185547,75834000,0.34275746266700935,1.3752066157495095
2021-09-22,142.64511108398438,76404300,1.687265963435225,1.4389287798263188
2021-09-23,143.6035614013672,64838200,0.6719124897442308,1.4386361175384415
2021-09-24,143.6916046142578,53477900,0.06130990905199862,1.4337058733790056
2021-09-27,142.17562866210938,74150700,-1.055020546411256,1.4410230460052142
2021-09-28,138.7916717529297,108972300,-2.3801244566478474,1.3241487216410235
2021-09-29,139.6914825439453,74602000,0.6483175680868092,1.3380992451893554
2021-09-30,138.3906707763672,89056700,-0.931203351764065,1.3332465705122247
2021-10-01,139.51544189453125,94639600,0.8127506802692253,1.3361904246729852
2021-10-04,136.08251953125,98322000,-2.460603870556788,1.4010099445559578
2021-10-05,138.0092315673828,80861100,1.415840949131142,1.391014577494568
2021-10-06,138.87969970703125,83221100,0.6307318211705493,1.408469763240786
2021-10-07,140.141357421875,61732700,0.908453659897912,1.4382788290078004
2021-10-08,139.75990295410156,58773200,-0.2721926451911827,1.258633550890621
2021-10-11,139.67189025878906,64452200,-0.06297421037949613,1.2515264637853571
2021-10-12,138.40042114257812,73035900,-0.9103257025125933,1.2501529204823485
2021-10-13,137.8136444091797,78762700,-0.4239703380627402,1.235125646886942
2021-10-14,140.6009979248047,69907100,2.0225526489591417,1.3377395685818032
2021-10-15,141.6573028564453,67940300,0.7512784028784525,1.291868024965203
2021-10-18,143.3297119140625,85589200,1.180602075497661,1.2186190833398358
2021-10-19,145.49118041992188,76378900,1.5080393848522888,1.2565009126464723
2021-10-20,145.9801483154297,58418800,0.33608078104565564,1.2071214620088577
2021-10-21,146.1953582763672,61421000,0.1474241281578026,1.2002366281856478
2021-10-22,145.4227294921875,58883400,-0.5284906397090339,1.2083610940540026
2021-10-25,145.37379455566406,50720600,-0.03365012931219047,1.179694965617023
2021-10-26,146.03887939453125,60893400,0.45749981342926294,1.023779581215789
2021-10-27,145.5791778564453,56094900,-0.31478024207788335,1.0271883489465214
2021-10-28,149.21743774414062,100077900,2.499162271188937,1.1094192099937155
2021-10-29,146.50828552246094,124953200,-1.8155734762883458,1.207213956233203
2021-11-01,145.686767578125,74588300,-0.5607313889493204,1.0466164032135763
2021-11-02,146.7234344482422,69122000,0.7115724285400749,1.0202695888612976
2021-11-03,148.16119384765625,54511500,0.9799112219672335,1.0289696991625097
2021-11-04,147.64283752441406,60394600,-0.34985971007710503,1.0301429753005253
2021-11-05,148.17172241210938,65463900,0.3582191297345272,1.0224217706945096
2021-11-08,147.3489990234375,55020900,-0.5552499324963267,1.0373752575956736
2021-11-09,147.7113494873047,56787900,0.24591308137054124,0.9994857651476146
2021-11-10,144.88076782226562,65187100,-1.916292603692138,1.1085517385643573
2021-11-11,144.831787109375,41000000,-0.033807601676094645,1.0285771313370071
2021-11-12,146.90823364257812,63804000,1.4336953058757818,1.0602857175201297
2021-11-15,146.91802978515625,59222800,0.006668205270199401,1.034596679958793
2021-11-16,147.89749145507812,59256200,0.6666722058240149,0.9917821485676418
2021-11-17,150.3363037109375,88807000,1.6489882498109454,1.0508473275404844
2021-11-18,154.62631225585938,137827700,2.853607837246419,1.2120413743763363
2021-11-19,157.2512664794922,117305600,1.6976116065481328,1.23514042831249
2021-11-22,157.71157836914062,117467900,0.29272380436342615,1.231273666679152
2021-11-23,158.09356689453125,96041900,0.24220702711916786,1.2318262807862401
2021-11-24,158.6126708984375,69463600,0.3283523890966089,1.220401893830068
2021-11-26,153.5880889892578,76959800,-3.167831347091443,1.3655781630259058
2021-11-29,156.94761657714844,88748200,2.187362060430087,1.3551213368673498
2021-11-30,161.90367126464844,174048100,3.1577763304636353,1.473049188169614
2021-12-01,161.38455200195312,152052500,-0.320634645675677,1.484735892158598
2021-12-02,160.39527893066406,136739200,-0.6129911810128452,1.4995978194364379
2021-12-03,158.51475524902344,118023100,-1.172430818523995,1.5324029175709681
2021-12-06,161.92327880859375,107497000,2.150287873337464,1.5834053601277054
2021-12-07,167.662841796875,120405400,3.5446188037396853,1.7061436110640817
2021-12-08,171.4827117919922,116998900,2.278304455643787,1.7402646567105808
2021-12-09,170.97335815429688,108923700,-0.29702914793717783,1.6440492561262092
2021-12-10,175.76290893554688,115402700,2.801343339660911,1.686051552364039
2021-12-13,172.129150390625,153237000,-2.0674205763483333,1.8140161631264733
2021-12-14,170.74815368652344,139380400,-0.8023026320455151,1.8417006658354893
2021-12-15,175.61599731445312,131063300,2.8508909307836783,1.8990890125324458
2021-12-16,168.72067260742188,150185800,-3.9263648030222864,2.1700855368150727
2021-12-17,167.62367248535156,195432700,-0.6501871437075146,2.1194944713892636
2021-12-20,166.2622528076172,107499100,-0.8121881936773212,2.1145187909222893
2021-12-21,169.43569946289062,91185900,1.908699420153681,2.1448735901452367
2021-12-22,172.03118896484375,92135300,1.5318433542522714,2.1598139647080257
2021-12-23,172.6580352783203,68356600,0.3643794577300019,2.1597261352725785
2021-12-27,176.62486267089844,74919600,2.2975052311835276,2.0194376958765137
2021-12-28,175.606201171875,79144300,-0.5767373197744452,2.0083244623651706
2021-12-29,175.6943359375,62348900,0.05018886863723537,1.9167078161063298
2021-12-30,174.53860473632812,59773000,-0.6578078883447969,1.9250942139402862
2021-12-31,173.9215545654297,64062300,-0.3535322009882047,1.918700271754118
2022-01-03,178.27032470703125,104487900,2.500420463965858,1.9336607143392717
2022-01-04,176.0077667236328,99310400,-1.2691725261154474,1.9411573067416397
2022-01-05,171.32598876953125,94537600,-2.6599837275663396,1.9137682575360562
2022-01-06,168.46597290039062,96904000,-1.669341522369927,1.8833857929067328
2022-01-07,168.6324920654297,86709100,0.09884439104952403,1.8829747732274604
2022-01-10,168.652099609375,106765600,0.01162738195061852,1.7597754476515075
2022-01-11,171.4827117919922,76138300,1.6783735210965878,1.7489157930312171
2022-01-12,171.92347717285156,74805200,0.25703196331186007,1.7394898967404087
2022-01-13,168.652099609375,84505800,-1.9028102602808183,1.6593775659016872
2022-01-14,169.51402282714844,80440800,0.5110658093019804,1.4115025828357428
2022-01-18,166.31118774414062,90956700,-1.8894219071620477,1.4690922145777798
2022-01-19,162.81454467773438,94815000,-2.102470142769719,1.532265763377102
2022-01-20,161.12986755371094,91420500,-1.0347215154260292,1.4699168640586158
2022-01-21,159.0730438232422,122848900,-1.2765006027098735,1.4251294957924443
2022-01-24,158.29930114746094,162294600,-0.4864071606255349,1.4143615855745255
2022-01-25,156.4970703125,115798400,-1.138495762076741,1.267481484645592
2022-01-26,156.40892028808594,108275300,-0.056326948637464014,1.2732156421907346
2022-01-27,155.9486083984375,121954600,-0.294300279549653,1.2667050005902778
2022-01-28,166.83026123046875,179935700,6.977717174769138,2.1124508595547535
2022-01-31,171.1888885498047,115541600,2.6126119369403122,2.203621723028977
2022-02-01,171.0223846435547,86213900,-0.09726326729526669,2.119941156215182
2022-02-02,172.22706604003906,84914300,0.7043998357262771,2.112813312473026
2022-02-03,169.34747314453125,89418100,-1.6719746563170101,2.0604078614412376
2022-02-04,169.06307983398438,82465400,-0.16793478241281523,2.0249039328401657
2022-02-07,168.34719848632812,77251200,-0.42344037998078843,2.0274259164853348
2022-02-08,171.4560089111328,74829200,1.8466659693521237,2.068582752817764
2022-02-09,172.8780059814453,71285000,0.8293655494159724,2.0430912625959925
2022-02-10,168.79827880859375,90865900,-2.3598879161583097,2.1124194012262985
2022-02-11,165.385498046875,98670700,-2.02181016643459,2.118010743661441
2022-02-14,165.62086486816406,86185500,0.14231406264069157,2.1142241475422825
2022-02-15,169.4553680419922,62527400,2.315229531545082,2.135385415368274
2022-02-16,169.2200164794922,61177400,-0.13888705044839966,2.0722817653692824
2022-02-17,165.62086486816406,69589300,-2.1269065481767657,2.120717746797471
2022-02-18,164.0713348388672,82772700,-0.9355886593940377,2.1099200050177607
2022-02-22,161.1488800048828,91162800,-1.7812098846239577,2.1507664954759487
2022-02-23,156.98085021972656,90009200,-2.5864466355769666,2.218338115471366
2022-02-24,159.59930419921875,141147500,1.6680085346888696,2.247779354878918
2022-02-25,161.66864013671875,91974200,1.2965820545915108,2.260291789496032
2022-02-28,161.93341064453125,95056600,0.16377357265366932,1.6037356962067197
2022-03-01,160.05044555664062,83474400,-1.162802092783699,1.480566779590348
2022-03-02,163.3456268310547,79724800,2.058839175957128,1.5736239209201033
2022-03-03,163.02197265625,76678400,-0.1981407039072014,1.558662462548955
2022-03-04,160.02101135253906,83737200,-1.8408324073214355,1.5671321733019432
2022-03-07,156.22573852539062,96418800,-2.371734058590058,1.6354799906226
2022-03-08,154.40159606933594,131148300,-1.1676324741830002,1.6449265776757063
2022-03-09,159.80526733398438,91454900,3.499750910749566,1.7990515948284729
2022-03-10,155.4607696533203,105342000,-2.7186198259562366,1.8522424636463737
2022-03-11,151.74388122558594,96970100,-2.390885132000242,1.8538811591276039
2022-03-14,147.7132110595703,108732100,-2.656232418375759,1.8861698445849222
2022-03-15,152.09698486328125,92964300,2.967760142959075,2.040019355670799
2022-03-16,156.5101318359375,102300200,2.901534817815876,2.084890339389769
2022-03-17,157.52024841308594,75615400,0.6454001190205894,2.096925583695326
2022-03-18,160.81536865234375,123511700,2.091870900696269,2.119441795594447
2022-03-21,162.18838500976562,95811400,0.8537842924640549,2.121227053009399
2022-03-22,165.56201171875,81532000,2.0800667746837975,2.1297612951467353
2022-03-23,166.92515563964844,98062700,0.8233434148010366,2.0328873858817285
2022-03-24,170.710693359375,90131400,2.267805415679014,2.057977996511608
2022-03-25,171.34811401367188,80546200,0.37339234101463337,2.046117901941755
2022-03-28,172.21116638183594,90371900,0.5036836110698051,2.046242130365851
2022-03-29,175.50633239746094,100589400,1.9134450366120825,2.0438985194533403
2022-03-30,174.3392791748047,92633200,-0.6649635980160995,2.0239373367441376
2022-03-31,171.24024963378906,103049300,-1.777585381610025,2.076406059596611
2022-04-01,170.94607543945312,78751300,-0.17179033256786713,2.0200206393851965
2022-04-04,174.99635314941406,76468400,2.3693306205180953,1.9611224520584367
2022-04-05,171.68154907226562,73401800,-1.894213232157027,2.0016514696469083
2022-04-06,168.51393127441406,89058800,-1.8450542967306416,1.9431592865305458
2022-04-07,168.81793212890625,77594700,0.1804010221547525,1.8110564095728032
2022-04-08,166.80747985839844,76575500,-1.1908997137654032,1.7308345176467579
2022-04-11,162.55125427246094,72246700,-2.551579575178864,1.7209568537020183
2022-04-12,164.4243621826172,79265200,1.1523183370930168,1.6290210966395438
2022-04-13,167.1114959716797,70618900,1.6342674244818056,1.5494237750399729
2022-04-14,162.1001434326172,75329400,-2.9988077779590783,1.7168112998415184
2022-04-18,161.8843994140625,69023900,-0.13309304605543248,1.6558706798531102
2022-04-19,164.16941833496094,67723800,1.411512739441867,1.6747755259947765
2022-04-20,164.00265502929688,67929800,-0.1015800064076533,1.6069172536289686
2022-04-21,163.20831298828125,87227800,-0.4843470618653867,1.5967256961163308
2022-04-22,158.6676483154297,84882400,-2.7821283056688406,1.6017987714983084
2022-04-25,159.7366180419922,96046400,0.673716247711309,1.6103505362426607
2022-04-26,153.7740020751953,95623200,-3.732779646824247,1.7650284026777223
2022-04-27,153.54843139648438,88063200,-0.1466897366699471,1.671342683204529
2022-04-28,160.48194885253906,130216800,4.5155247715630065,2.031888502815785
2022-04-29,154.6075439453125,131747600,-3.6604770500539785,2.1401226581639805
2022-05-02,154.9115753173828,123055300,0.19664717795262465,2.1445672726142417
2022-05-03,156.40225219726562,88966500,0.9622759802349945,2.0682630785592084
2022-05-04,162.8160400390625,108256500,4.1008283139729595,2.2847306972553914
2022-05-05,153.7445526123047,130525300,-5.571617774625526,2.55811915533985
2022-05-06,154.4713134765625,116124600,0.4727067410905006,2.562599095324321
2022-05-09,149.3445281982422,131577900,-3.318923859023304,2.639674016958235
2022-05-10,151.7507781982422,115366700,1.6112073398537374,2.635009880572805
2022-05-11,143.8838348388672,142689800,-5.1841206040458605,2.824086005077109
2022-05-12,140.01419067382812,182602000,-2.6894224562283853,2.8073315387297537
2022-05-13,144.48292541503906,113990900,3.1916298767323825,2.896962880864123
2022-05-16,142.9409942626953,86643800,-1.0672064867972675,2.897698310298263
2022-05-17,146.5749053955078,78336300,2.542245596902837,2.9491764057816217
2022-05-18,138.3052978515625,109742900,-5.641898605788731,3.1601051625705905
2022-05-19,134.89723205566406,136095600,-2.4641614231988296,3.1806181238076263
2022-05-20,135.1329345703125,137426100,0.1747274655355291,3.157144017622285
2022-05-23,140.55438232421875,117726300,4.011936668988247,3.320490155524536
